experiment_id,timestamp,hostname,os,wsl_status,experiment_name,git_commit,gpu,gpu_uuid,compute_capability,driver,cuda_runtime,cuda_toolkit,compiler,cmake_version,kernel,kernel_variant,dtype,M,N,K,warmup,iterations,seed,median_ms,p95_ms,min_ms,gflops,h2d_ms,d2h_ms,end_to_end_ms,end_to_end_gflops,latency_delta_ms,latency_delta_pct,throughput_delta_gflops,throughput_delta_pct,verification_status,max_abs_error,max_rel_error,status,cuda_errors,runtime_errors,environment_warnings,parent_experiment_id,baseline_experiment_id,optimization_description,notes
"EXP-000423","2026-08-31T09:15:31Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",2048,4096,1024,10,50,42,173.65586853,180.215409088,168.283996582,98.9305419356,3.89118409157,4.66896009445,181.823509216,94.486511992,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000424","2026-08-31T09:15:46Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",2048,4096,1024,10,50,42,2.27635192871,3.40723839998,1.72339200974,7547.10594935,3.05351996422,4.24319982529,9.39801597595,1828.03149388,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000425","2026-08-31T09:15:48Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","odd_127x131x125","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",127,131,125,10,50,42,0.0286240000278,0.173032002151,0.00921600032598,145.306386108,0.118064001203,0.103984002024,0.233152002096,17.8392206055,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000426","2026-08-31T09:15:48Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","odd_127x131x125","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",127,131,125,10,50,42,0.0299200005829,0.0964032024145,0.0102399997413,139.012363602,0.130831997842,0.108944002539,0.235072001815,17.6935150417,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000427","2026-08-31T09:15:49Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","odd_127x131x125","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",127,131,125,10,50,42,0.0161600001156,0.05160479974,0.00921600032598,257.379329841,0.0972159989178,0.108783997595,0.196736000478,21.1412755667,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000428","2026-08-31T09:15:49Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","odd_127x131x125","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",127,131,125,10,50,42,0.0215039998293,0.07756799981,0.014240000397,193.417505256,0.112223997712,0.114447999746,0.220815993845,18.8358185817,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000429","2026-08-31T09:15:49Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","odd_127x131x125","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",127,131,125,10,50,42,0.0245760008693,0.102028799802,0.0163839999586,169.240309769,0.12691200152,0.127088002861,0.309887990355,13.4217850625,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000430","2026-08-31T09:15:49Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","odd_127x131x125","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",127,131,125,10,50,42,0.0358400009573,0.0858479991555,0.0276480000466,116.050499133,0.107903998345,0.108479999006,0.243583999574,17.075218435,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000431","2026-08-31T09:15:50Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","odd_127x131x125","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",127,131,125,10,50,42,0,0,0,0,0,0,0,0,null,null,null,null,"NOT_APPLICABLE",0,0,"UNSUPPORTED","","","NONE","","","","float4 vectorized kernel requires N divisible by 4"
"EXP-000432","2026-08-31T09:15:50Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","odd_127x131x125","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",127,131,125,10,50,42,0.0376319997013,0.0756223991513,0.0296960007399,110.524288718,0.104976002127,0.105167999864,0.242352001369,17.1620204352,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000433","2026-08-31T09:15:50Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","odd_127x131x125","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",127,131,125,10,50,42,0.015359999612,0.0482304014266,0.00716800009832,270.784512049,0.115855999291,0.110031999648,0.238912001252,17.4091296302,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000434","2026-08-31T09:15:51Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","tensorcore_fp16_2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","tensorcore","wmma_16x16x16","fp16",2048,2048,2048,10,50,42,3.2225279808,3.73884469271,3.19897603989,5331.17766124,2.06983995438,2.11107194424,6.98467206955,2459.65293903,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000435","2026-08-31T09:15:53Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","cublas_fp16_2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_gemmex_tensorop","fp16",2048,2048,2048,10,50,42,0.609119981527,0.67323037982,0.578559994698,28204.4091558,2.22625601292,2.19513595104,5.14655995369,3338.12669795,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000436","2026-08-31T09:16:18Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_128","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",128,128,128,10,50,42,0.0192160001025,0.0527871992439,0.0112319998443,218.271439302,0.133071996272,0.116144001484,0.273167997599,15.3543022494,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000437","2026-08-31T09:16:19Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_128","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",128,128,128,10,50,42,0.0122880004346,0.0553984001279,0.011264000088,341.33332126,0.106800001115,0.106975998729,0.229696005583,18.2602391772,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000438","2026-08-31T09:16:19Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_128","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",128,128,128,10,50,42,0.020223999396,0.0726015981287,0.0122880004346,207.392411258,0.163952000439,0.1626399979,0.290352001786,14.4455832031,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000439","2026-08-31T09:16:19Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_128","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",128,128,128,10,50,42,0.0143360001966,0.0268895993941,0.01408000011,292.571424558,0.114479999989,0.10337600112,0.215296000242,19.4815695381,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000440","2026-08-31T09:16:19Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_128","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",128,128,128,10,50,42,0.0235520005226,0.171916797757,0.016351999715,178.08695257,0.114607997239,0.114895999432,0.269040003419,15.5898897811,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000441","2026-08-31T09:16:20Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_128","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",128,128,128,10,50,42,0.0286720003933,0.0746480021626,0.0276480000466,146.285712279,0.102000001818,0.102095998824,0.238495998085,17.5864753861,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000442","2026-08-31T09:16:20Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_128","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",128,128,128,10,50,42,0.0110240001231,0.0409920014441,0.00998399965465,380.470242484,0.108943998814,0.0979839973152,0.219663999975,19.0941802047,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000443","2026-08-31T09:16:20Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_128","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",128,128,128,10,50,42,0.0648639984429,0.0852479983121,0.0573440007865,64.6630503929,0.102111998945,0.0989439971745,0.263919994235,15.8923313565,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000444","2026-08-31T09:16:20Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_128","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",128,128,128,10,50,42,0.0541599988937,0.14088319838,0.00716800009832,77.4428376232,0.109215997159,0.11286399886,0.232816003263,18.0155313261,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000445","2026-08-31T09:16:21Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",1024,1024,1024,10,50,42,2.57779204845,3.3635841012,2.51801609993,833.070941191,1.13294398785,0.61148801446,4.42646408081,485.146520743,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000446","2026-08-31T09:16:22Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",1024,1024,1024,10,50,42,2.22390401363,2.72051205635,2.19625592232,965.636841714,1.01721596718,0.589711993933,3.92507195473,547.119561825,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000447","2026-08-31T09:16:22Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",1024,1024,1024,10,50,42,2.51033604145,2.90464001894,2.4934399128,855.456645063,1.08486402035,0.62870401144,4.46601605415,480.849961568,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000448","2026-08-31T09:16:23Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",1024,1024,1024,10,50,42,2.57638406754,2.97426561117,2.56614398956,833.526210265,1.1543520093,0.617279976606,4.59166407585,467.691802476,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000449","2026-08-31T09:16:24Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",1024,1024,1024,10,50,42,1.32188796997,1.59760960937,1.31174397469,1624.55797827,1.13411200047,0.62003198266,3.21414399147,668.135482946,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000450","2026-08-31T09:16:24Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",1024,1024,1024,10,50,42,0.763903975487,0.844540819526,0.757791996002,2811.19580067,1.05559998751,0.615743994713,2.68467199802,799.905407283,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000451","2026-08-31T09:16:24Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",1024,1024,1024,10,50,42,0.798671990633,0.832102411985,0.782335996628,2688.81802941,0.988431990147,0.598591983318,2.62279999256,818.775222697,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000452","2026-08-31T09:16:25Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",1024,1024,1024,10,50,42,20.7042560577,21.7456956863,20.0711994171,103.721845499,1.40852802992,0.635727971792,22.5695199966,95.1497261935,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000453","2026-08-31T09:16:27Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",1024,1024,1024,10,50,42,0.271311998367,0.349353599548,0.236543998122,7915.18127073,1.01401597261,0.611583977938,1.96643197536,1092.0711598,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000454","2026-08-31T09:16:28Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",2048,2048,2048,10,50,42,18.6567354202,19.4964625359,18.134016037,920.840050365,3.95273602009,2.09374392033,24.3128967285,706.615479671,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000455","2026-08-31T09:16:30Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",2048,2048,2048,10,50,42,18.6890239716,20.0163844109,17.9998722076,919.249138433,4.78750395775,2.41644799709,25.53647995,672.757921909,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000456","2026-08-31T09:16:33Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",2048,2048,2048,10,50,42,20.2234077454,20.9986048698,19.8140792847,849.50416865,4.51470398903,2.20243191719,27.5238876343,624.180327005,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000457","2026-08-31T09:16:35Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",2048,2048,2048,10,50,42,20.6658554077,21.8666949272,20.5608959198,831.316625664,4.03598403931,2.04563200474,27.2055196762,631.484690918,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000458","2026-08-31T09:16:38Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",2048,2048,2048,10,50,42,11.0851039886,11.9689211845,10.2451200485,1549.81578897,4.58624005318,2.19590401649,17.2881765366,993.735177777,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000459","2026-08-31T09:16:39Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",2048,2048,2048,10,50,42,6.25702404976,7.04194555283,5.66886377335,2745.69332759,5.51908802986,2.73500800133,15.5067839622,1107.89375965,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000460","2026-08-31T09:16:41Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",2048,2048,2048,10,50,42,7.68403196335,8.40386519432,7.52947187424,2235.78835512,4.62742400169,2.40436804295,13.7914876938,1245.68643829,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000461","2026-08-31T09:16:42Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",2048,2048,2048,10,50,42,243.704826355,255.196987915,240.389022827,70.4945792045,4.70630407333,2.40403199196,247.84601593,69.3167050498,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000462","2026-08-31T09:17:02Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",2048,2048,2048,10,50,42,2.23632001877,2.44167677164,1.76419198513,7682.20515839,3.88006401062,2.0445920229,8.10985565186,2118.39395441,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000463","2026-08-31T09:17:04Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",4096,4096,4096,10,50,42,177.512962341,179.051113892,173.581115723,774.247422043,16.790304184,9.99086427689,196.824661255,698.281163528,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
